country,period,treatment,theta,theta_star,z,benefit,n_agents,n_join,join_fraction,n_valid,n_api_error,n_unparseable,join_fraction_valid,api_error_rate,unparseable_rate,coup_success,theoretical_attack,direction_transform,degrade_messages,no_peer_messages,beliefs_include_messages,belief_order,second_order_order,message_stage_context,decision_context,message_bundle_mode,message_source_country,message_source_period
9,9,communication,-0.24080549455605538,0.5,-0.38212255877162205,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9932320934815809,logistic,False,False,False,pre,pre,none,none,live,,
9,10,communication,-1.974681393590512,0.5,-0.3526999074106124,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999999999999,logistic,False,False,False,pre,pre,none,none,live,,
9,11,communication,1.4612622254965548,0.5,-0.24335660471000403,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.0006771743352126844,logistic,False,False,False,pre,pre,none,none,live,,
9,12,communication,0.5155154510226598,0.5,-0.2784341529994356,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.4793766294938614,logistic,False,False,False,pre,pre,none,none,live,,
9,13,communication,-1.9295028145695774,0.5,-0.3759753533212927,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999999999997,logistic,False,False,False,pre,pre,none,none,live,,
9,14,communication,-1.3048136531386225,0.5,-0.3897747016961437,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999991063533,logistic,False,False,False,pre,pre,none,none,live,,
9,15,communication,-0.27489293461978964,0.5,-0.36767108647415947,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9951023995360169,logistic,False,False,False,pre,pre,none,none,live,,
9,16,communication,1.9063411251110676,0.5,-0.290173989937788,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,1.3807632128387087e-06,logistic,False,False,False,pre,pre,none,none,live,,
9,17,communication,-0.49946156068307673,0.5,-0.2690978966965078,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9995681632926918,logistic,False,False,False,pre,pre,none,none,live,,
9,18,communication,-2.1904287481407714,0.5,-0.33065719289045115,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,1.0,logistic,False,False,False,pre,pre,none,none,live,,
9,19,communication,0.5527105782417421,0.5,-0.3334184237672119,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.43026406047988275,logistic,False,False,False,pre,pre,none,none,live,,
9,20,communication,-0.5973095574076754,0.5,-0.3810778503250491,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9998727549350089,logistic,False,False,False,pre,pre,none,none,live,,
9,21,communication,-0.06395111561201736,0.5,-0.19597841999816976,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9699348554828069,logistic,False,False,False,pre,pre,none,none,live,,
9,22,communication,0.7708821578215116,0.5,-0.3231976617147826,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.18327873028567132,logistic,False,False,False,pre,pre,none,none,live,,
9,23,communication,0.8668912762313249,0.5,-0.3300758633809079,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.11067033985336233,logistic,False,False,False,pre,pre,none,none,live,,
9,24,communication,-1.2184204194050414,0.5,-0.30534341648072416,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999949209594,logistic,False,False,False,pre,pre,none,none,live,,
9,25,communication,-2.4745826075203485,0.5,-0.32354077102451373,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,1.0,logistic,False,False,False,pre,pre,none,none,live,,
9,26,communication,1.1045823760935127,0.5,-0.30147093795553676,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.021937943070245443,logistic,False,False,False,pre,pre,none,none,live,,
9,27,communication,-1.6711397418215963,0.5,-0.32240484695056626,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999999997708,logistic,False,False,False,pre,pre,none,none,live,,
9,28,communication,-1.4002577846166822,0.5,-0.3061211010887897,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999998807063,logistic,False,False,False,pre,pre,none,none,live,,
9,29,communication,-0.5625020289947552,0.5,-0.30941664490185056,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9998012013057042,logistic,False,False,False,pre,pre,none,none,live,,
9,30,communication,1.410295507757238,0.5,-0.25793559886386785,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.0012053993987951493,logistic,False,False,False,pre,pre,none,none,live,,
9,31,communication,2.107333838688538,0.5,-0.3016272146683987,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,4.212549511206329e-08,logistic,False,False,False,pre,pre,none,none,live,,
9,32,communication,-0.6034618171239385,0.5,-0.2885811154189957,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9998825599129744,logistic,False,False,False,pre,pre,none,none,live,,
9,33,communication,-1.0590420496135577,0.5,-0.3830105001443126,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999998986295798,logistic,False,False,False,pre,pre,none,none,live,,
9,34,communication,-1.7416228872591852,0.5,-0.31162013905970976,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999999999605,logistic,False,False,False,pre,pre,none,none,live,,
9,35,communication,-0.008781436792042852,0.5,-0.302242780642563,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9550512004919682,logistic,False,False,False,pre,pre,none,none,live,,
9,36,communication,0.08831828689371102,0.5,-0.2779462894866527,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.9150106692850017,logistic,False,False,False,pre,pre,none,none,live,,
9,37,communication,0.17558831769405858,0.5,-0.31820558569104807,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.8602342251982362,logistic,False,False,False,pre,pre,none,none,live,,
9,38,communication,0.17566994988633922,0.5,-0.4310541472135081,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.8601737204353954,logistic,False,False,False,pre,pre,none,none,live,,
9,39,communication,-0.2729370617565723,0.5,-0.3211164132011871,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9950090671549356,logistic,False,False,False,pre,pre,none,none,live,,
9,40,communication,-0.2842332625796397,0.5,-0.2997946315225787,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9955270000031035,logistic,False,False,False,pre,pre,none,none,live,,
9,41,communication,-0.39814417973314203,0.5,-0.36029509170590046,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9986224304577934,logistic,False,False,False,pre,pre,none,none,live,,
9,42,communication,0.08842012883657774,0.5,-0.36248672196993376,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.9149578369462755,logistic,False,False,False,pre,pre,none,none,live,,
9,43,communication,-0.26149072040263993,0.5,-0.20293162375725005,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9944304156563801,logistic,False,False,False,pre,pre,none,none,live,,
9,44,communication,-1.1307289028294545,0.5,-0.29740863308311183,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999727187818,logistic,False,False,False,pre,pre,none,none,live,,
9,45,communication,0.6438538140144399,0.5,-0.2671772236962135,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.3157869630154777,logistic,False,False,False,pre,pre,none,none,live,,
9,46,communication,1.9690230620737486,0.5,-0.3661654595598687,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,4.871893451648196e-07,logistic,False,False,False,pre,pre,none,none,live,,
9,47,communication,0.8925529987784586,0.5,-0.30409206611679257,1.0,25,0,0.0,0,25,0,,1.0,0.0,False,0.0953501931931654,logistic,False,False,False,pre,pre,none,none,live,,
9,48,communication,-1.14608982433043,0.5,-0.3037992041955586,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999795552196,logistic,False,False,False,pre,pre,none,none,live,,
9,49,communication,-1.2677353555298367,0.5,-0.2790760741664914,1.0,25,0,0.0,0,25,0,,1.0,0.0,True,0.9999999980974574,logistic,False,False,False,pre,pre,none,none,live,,
