country,period,treatment,theta,theta_star,z,benefit,n_join,join_fraction,n_valid,n_api_error,n_unparseable,join_fraction_valid,api_error_rate,unparseable_rate,coup_success,theoretical_attack
0,0,pure,-1.5690379156212926,0.5430661838642469,0.02481260212133443,1.1885007515024986,44,0.88,50,0,0,0.88,0.0,0.0,True,0.9999999999995614
0,1,pure,0.27413995296177207,0.5052839828099566,-0.04417378248669119,1.0213616807475503,11,0.22,50,0,0,0.22,0.0,0.0,False,0.7833993922170609
0,2,pure,-0.6921698666414775,0.4802610662052737,-0.14928959424293253,0.9240428895691607,37,0.74,50,0,0,0.74,0.0,0.0,True,0.9999429819015426
0,3,pure,-0.05931788553484087,0.5274901519415617,-0.12699129873537982,1.116358006312545,18,0.36,50,0,0,0.36,0.0,0.0,True,0.978565753446258
0,4,pure,0.7879336174018815,0.5189048065643461,-0.0672271240003965,1.078590710621492,0,0.0,49,0,1,0.0,0.0,0.02,False,0.19784116073966723
0,5,pure,1.690847318114246,0.518472663039974,-0.16111230334916,1.0767252931332845,0,0.0,50,0,0,0.0,0.0,0.0,False,5.63246293204109e-05
0,6,pure,-1.0228733453805763,0.4717785779603876,-0.020547806503192878,0.8931454845937846,44,0.88,50,0,0,0.88,0.0,0.0,True,0.999999547796543
0,7,pure,0.26474965699684816,0.532296304090835,-0.06594115645229179,1.1381058322750879,11,0.22,50,0,0,0.22,0.0,0.0,False,0.8346899517273453
0,8,pure,1.4514390127670076,0.5694789192634964,-0.1431316388582483,1.3227666303570405,0,0.0,50,0,0,0.0,0.0,0.0,False,0.002847716904980911
0,9,pure,-0.15891057641466977,0.5351152497134072,-0.09646564183913495,1.151070774817885,27,0.54,50,0,0,0.54,0.0,0.0,True,0.991837206302061
0,10,pure,-2.8514440492388764,0.5461253164100672,-0.18349821835810923,1.203251329398846,48,0.96,50,0,0,0.96,0.0,0.0,True,1.0
0,11,pure,-0.17761207514838723,0.49114571070606267,-0.04347621746506677,0.9651991169958568,28,0.56,50,0,0,0.56,0.0,0.0,True,0.9863428440566435
0,12,pure,0.39635098434182814,0.5292350391399975,-0.11735896535841528,1.124202273196333,8,0.16,50,0,0,0.16,0.0,0.0,False,0.6971754350520499
0,13,pure,-0.8930585297314593,0.5115649787618756,-0.19683508751962092,1.0473552397310075,44,0.88,50,0,0,0.88,0.0,0.0,True,0.9999987679113704
0,14,pure,2.0074252072990673,0.4426170884124928,-0.060059376492507914,0.7940987770002768,0,0.0,50,0,0,0.0,0.0,0.0,False,4.152714786786798e-08
0,15,pure,-0.3746785692418634,0.5139703108388153,-0.08171517401354812,1.0574874792645939,39,0.78,50,0,0,0.78,0.0,0.0,True,0.9986375890130773
0,16,pure,0.2964098962195181,0.5576468667945231,-0.11597662513704396,1.260637316511312,10,0.2,50,0,0,0.2,0.0,0.0,False,0.8451366662568922
0,17,pure,-0.2527282626446281,0.5189441927237252,-0.02169877844535706,1.0787608940051538,31,0.62,50,0,0,0.62,0.0,0.0,True,0.9956002285745799
0,18,pure,1.7694653864749827,0.4440501446076638,-0.08136125277276256,0.7987233746005666,0,0.0,50,0,0,0.0,0.0,0.0,False,2.572836081841882e-06
0,19,pure,-1.4277805074623344,0.5118559781768987,-0.11490104391911787,1.0485757384987295,48,0.96,50,0,0,0.96,0.0,0.0,True,0.9999999999585323
0,20,pure,-0.7665054199611054,0.5789683454906761,-0.09332460794131554,1.375118329678594,43,0.86,49,0,1,0.8775510204081632,0.0,0.02,True,0.9999985944997242
0,21,pure,-0.9857283322434358,0.5165874293181414,-0.08954854235240813,1.06862638799295,44,0.88,50,0,0,0.88,0.0,0.0,True,0.9999997782953173
0,22,pure,0.461174717853195,0.45630028792293775,-0.14696433268499504,0.8392505601663133,1,0.02,50,0,0,0.02,0.0,0.0,False,0.44986318625262767
0,23,pure,0.3403385328121334,0.5141649512433335,-0.06619657077559972,1.0583117717817352,7,0.14,50,0,0,0.14,0.0,0.0,False,0.7307012177728325
0,24,pure,-0.9763610863043007,0.49208884114441825,-0.13955115624859202,0.9688482573471824,43,0.86,50,0,0,0.86,0.0,0.0,True,0.9999994559617402
0,25,pure,2.92538629606796,0.5385567054283229,-0.04436878533580724,1.1671135148430845,0,0.0,50,0,0,0.0,0.0,0.0,False,1.9314248424976445e-15
0,26,pure,-1.381275231058007,0.5322236860543377,-0.0920550203744214,1.1377739107075904,45,0.9,50,0,0,0.9,0.0,0.0,True,0.9999999999473678
0,27,pure,0.09467516706652017,0.463558247243063,0.009505501286772383,0.8641352856310988,27,0.54,50,0,0,0.54,0.0,0.0,True,0.8724683461081897
0,28,pure,-1.5072403235405762,0.501173087275043,-0.012211946440275664,1.0047033840601534,43,0.86,50,0,0,0.86,0.0,0.0,True,0.9999999999894102
0,29,pure,0.3689343178407862,0.5552519798229519,0.01727598707103932,1.24846419687695,11,0.22,50,0,0,0.22,0.0,0.0,False,0.776372946348687
0,30,pure,0.14927110332851345,0.5135425857506044,-0.041741500894164396,1.0556784020714356,20,0.4,50,0,0,0.4,0.0,0.0,True,0.8940194451068043
0,31,pure,0.32117046802430793,0.5423385468559278,-0.09042165459624404,1.1850212490698864,9,0.18,50,0,0,0.18,0.0,0.0,False,0.8005406424337433
0,32,pure,-0.5250476615988334,0.560909362897636,-0.0230796623133388,1.2774341229391162,43,0.86,50,0,0,0.86,0.0,0.0,True,0.9999193945069742
0,33,pure,-0.8283027469335477,0.4886787168910672,-0.04749779706240071,0.9557175361835236,42,0.84,50,0,0,0.84,0.0,0.0,True,0.9999935429679259
0,34,pure,-0.19641443478209278,0.5271378893446645,-0.08064430119964554,1.1147814076583742,28,0.56,50,0,0,0.56,0.0,0.0,True,0.9934293742105894
0,35,pure,1.5852483184685613,0.47000682106353686,-0.04882525292838078,0.8868167360317716,1,0.02,50,0,0,0.02,0.0,0.0,False,7.450175684538592e-05
0,36,pure,0.23853137419688883,0.5036879736270252,-0.14184669013220044,1.0148615122384872,6,0.12,50,0,0,0.12,0.0,0.0,False,0.8140981462210561
0,37,pure,-0.010820192566592751,0.5459475774263025,-0.13970479657970167,1.20238886587526,20,0.4,50,0,0,0.4,0.0,0.0,True,0.9756564649157407
