design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
stability,pure,normal,0.275,0.5,-0.2249999999999999,24,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3352083959928773,0.486369303555189,0.6397644582554751,-0.8120133780732404
stability,pure,normal,0.275,0.5,-0.2249999999999999,22,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3096193065514815,0.5250894694158103,0.6608684226866512,-0.9528910935100636
stability,pure,normal,0.275,0.5,-0.2249999999999999,25,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3377186250355692,0.5397689172927763,0.6388343010264499,-0.8242841355671102
stability,pure,normal,0.275,0.5,-0.2249999999999999,26,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3631060305232836,0.3930587983405337,0.6148108994614053,-0.6039195598587884
stability,pure,normal,0.275,0.5,-0.2249999999999999,17,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.4011985838342738,0.4281855209334532,0.5837660976530642,-0.3970933076842032
stability,pure,normal,0.275,0.5,-0.2249999999999999,27,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3592929514779827,0.3743903352372195,0.6179348197341876,-0.6259031486048435
stability,pure,normal,0.275,0.5,-0.2249999999999999,4,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3988093954210071,0.4578157744445436,0.5862820724408241,-0.4256165657812628
stability,pure,normal,0.35,0.5,-0.1499999999999999,1,0.32,0.32,8,25,25,0,0,0.0,0.0,False,0.691462461274013,1.0,1.0,mistralai/mistral-small-creative,0.4141340800369864,0.2417275968044522,0.5883760834963323,-0.4415401254419007
stability,pure,normal,0.275,0.5,-0.2249999999999999,29,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3006407703599128,0.5822847760415423,0.6692548743386556,-1.0253055117654926
stability,pure,normal,0.2,0.5,-0.3,16,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.3211136766705611,0.5405216229013431,0.6446000505131032,-0.8530064591680905
