design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,briefing_mean_direction,briefing_mean_clarity,briefing_mean_coordination,briefing_mean_z_score
stability_direction,pure,normal,0.2,0.5,-0.3,29,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.2547630543216647,0.7528494684062303,0.6997291366579651,-1.2753055117654926
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,0,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3543499329068684,0.5688549106829219,0.6215021995654368,-0.6406662290203673
stability_direction,pure,normal,0.2,0.5,-0.3,27,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.310147660797629,0.6007377151769567,0.6513368156321104,-0.8759031486048434
stability_direction,pure,normal,0.2,0.5,-0.3,21,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.3129176034631459,0.5521527733292944,0.6520081784993964,-0.9205696181451984
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,4,0.4,0.4,10,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3988093954210071,0.5542266842762185,0.5862820724408241,-0.4256165657812628
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,6,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3401555101711554,0.6162795229324914,0.6347116704539456,-0.7574636206715937
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,7,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.333113783631848,0.63221928807049,0.6427406785185521,-0.8597520385183202
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,8,0.52,0.52,13,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3783073075365061,0.521285891183561,0.6025021135181088,-0.5257044139657895
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,14,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3284429623697679,0.5957503654075456,0.645577203581126,-0.8507573472495794
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,13,0.44,0.44,11,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3223408171253371,0.6093423697798163,0.6520709658977484,-0.9302013043441716
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,9,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3473796891126222,0.5459231527267886,0.6286108648122127,-0.713513638808659
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,10,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3809983532624655,0.4707333594186625,0.5993676663327481,-0.4858819256465319
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,11,0.48,0.48,12,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3615206180392266,0.5613733701509716,0.6200193658466636,-0.7338670165732328
stability_direction,pure,normal,0.2,0.5,-0.3,25,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.2932689401949249,0.6779266211263514,0.6697404386110759,-1.0742841355671104
stability_direction,pure,normal,0.2,0.5,-0.3,28,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.8413447460685429,1.0,1.0,mistralai/mistral-small-creative,0.2769444699961348,0.663442161247288,0.682685274621869,-1.176306349986393
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,16,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3680804597642516,0.4914046112168329,0.6118127600309005,-0.6030064591680904
stability_direction,pure,normal,0.275,0.5,-0.2249999999999999,1,0.56,0.56,14,25,25,0,0,0.0,0.0,True,0.7733726476231317,1.0,1.0,mistralai/mistral-small-creative,0.3580704025795605,0.5866937343154529,0.6212020334284543,-0.6915401254419007
