dimension,direct_mean,coded_mean,difference,pooled_sd,standardized_difference,passes_0_10sd_rule
sentiment_score,-0.02441840525617025,-0.02644077897180273,-0.0020223737156324813,0.023960853475563176,-0.08440324205041479,True
hedge_density,0.0071892183296110215,0.004621877331038171,-0.0025673409985728507,0.011647116675245735,-0.22042717267779788,False
specificity_score,0.5137681979896518,0.4858202779807429,-0.02794792000890889,0.06024907418210268,-0.46387302026312255,False
risk_salience_score,0.021561195829360513,8.595066986070446e-05,-0.02147524515949981,0.0071778111214529094,-2.991893321811575,False
urgency_score,0.006809920920965251,0.003088239284135116,-0.0037216816368301348,0.01034205848786197,-0.35985888507574315,False
verbosity_tokens,44.11764705882353,47.129411764705885,3.0117647058823565,11.091839728132221,0.27152977140876106,False
syntactic_complexity,0.1442861257891701,0.1386010770840088,-0.005685048705161316,0.028978708204271342,-0.19618019771921247,False
directness_score,0.07208644104949113,0.0005050215024510426,-0.07158141954704009,0.01877457079780433,-3.8126794118463403,False
codedness_score,0.011297628426702937,0.1626240664662371,0.15132643803953416,0.0213850506454609,7.076272137408011,False
