dimension,direct_mean,coded_mean,difference,pooled_sd,standardized_difference,passes_0_10sd_rule
sentiment_score,-0.0081236448339669,-0.0068892151635791,0.0012344296703877,0.0113657545714195,0.10860956592287,False
hedge_density,0.004521851758734,0.0045097706429059,-1.2081115828147145e-05,0.0088507635938619,-0.0013649800607628,True
specificity_score,0.4931746030847024,0.4905325908985503,-0.0026420121861521,0.0681072263064288,-0.0387919510077418,True
risk_salience_score,0.002964750007516,0.000921066033372,-0.002043683974144,0.0053120934622341,-0.3847228947821426,False
urgency_score,0.0072374741079081,0.0075169648950887,0.0002794907871805,0.010506668757316,0.0266012752125618,True
verbosity_tokens,59.757333333333335,55.98133333333333,-3.7760000000000034,14.457501107959764,-0.2611792986770776,False
syntactic_complexity,0.1302976359391767,0.1284686333552424,-0.0018290025839343,0.031068083906641,-0.0588707880869144,True
directness_score,0.01574640511089,0.0087826578459897,-0.0069637472649002,0.0135348947484963,-0.5145032447093049,False
codedness_score,0.0130880563255347,0.0091609675333632,-0.0039270887921715,0.0136890527750788,-0.28687805187813,False
