country,period,treatment,theta,theta_star,z,benefit,n_join,join_fraction,n_valid,n_api_error,n_unparseable,join_fraction_valid,api_error_rate,unparseable_rate,coup_success,theoretical_attack,n_agents,direction_transform,degrade_messages,no_peer_messages,beliefs_include_messages,belief_order,second_order_order,message_stage_context,decision_context,message_bundle_mode,message_source_country,message_source_period
0,0,communication,-1.5690379156212926,0.5430661838642469,0.0248126021213344,1.1885007515024986,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9999999999995614,,,,,,,,,,,,
0,1,communication,0.274139952961772,0.5052839828099566,-0.0441737824866911,1.0213616807475503,1,0.04,25,0,0,0.04,0.0,0.0,False,0.7833993922170609,,,,,,,,,,,,
0,2,communication,-0.6921698666414775,0.4802610662052737,-0.1492895942429325,0.9240428895691608,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999429819015426,,,,,,,,,,,,
0,3,communication,-0.0593178855348408,0.5274901519415617,-0.1269912987353798,1.116358006312545,5,0.2,25,0,0,0.2,0.0,0.0,True,0.978565753446258,,,,,,,,,,,,
0,4,communication,0.7879336174018815,0.5189048065643461,-0.0672271240003965,1.078590710621492,1,0.04,25,0,0,0.04,0.0,0.0,False,0.1978411607396672,,,,,,,,,,,,
0,5,communication,1.690847318114246,0.518472663039974,-0.16111230334916,1.0767252931332845,0,0.0,25,0,0,0.0,0.0,0.0,False,5.63246293204109e-05,,,,,,,,,,,,
0,6,communication,-1.0228733453805765,0.4717785779603876,-0.0205478065031928,0.8931454845937846,22,0.88,25,0,0,0.88,0.0,0.0,True,0.999999547796543,,,,,,,,,,,,
0,7,communication,0.2647496569968481,0.532296304090835,-0.0659411564522917,1.138105832275088,1,0.04,25,0,0,0.04,0.0,0.0,False,0.8346899517273453,,,,,,,,,,,,
0,8,communication,1.4514390127670076,0.5694789192634964,-0.1431316388582483,1.3227666303570405,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0028477169049809,,,,,,,,,,,,
0,9,communication,-0.1589105764146697,0.5351152497134072,-0.0964656418391349,1.151070774817885,13,0.52,25,0,0,0.52,0.0,0.0,True,0.991837206302061,,,,,,,,,,,,
0,10,communication,-2.8514440492388764,0.5461253164100672,-0.1834982183581092,1.203251329398846,25,1.0,25,0,0,1.0,0.0,0.0,True,1.0,,,,,,,,,,,,
0,11,communication,-0.1776120751483872,0.4911457107060626,-0.0434762174650667,0.9651991169958568,14,0.56,25,0,0,0.56,0.0,0.0,True,0.9863428440566436,,,,,,,,,,,,
0,12,communication,0.3963509843418281,0.5292350391399975,-0.1173589653584152,1.124202273196333,0,0.0,25,0,0,0.0,0.0,0.0,False,0.6971754350520499,,,,,,,,,,,,
0,13,communication,-0.8930585297314593,0.5115649787618756,-0.1968350875196209,1.0473552397310075,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999987679113704,,,,,,,,,,,,
0,14,communication,2.0074252072990673,0.4426170884124928,-0.0600593764925079,0.7940987770002768,0,0.0,25,0,0,0.0,0.0,0.0,False,4.152714786786798e-08,,,,,,,,,,,,
0,15,communication,-0.3746785692418634,0.5139703108388153,-0.0817151740135481,1.057487479264594,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9986375890130772,,,,,,,,,,,,
0,16,communication,0.2964098962195181,0.5576468667945231,-0.1159766251370439,1.260637316511312,1,0.04,25,0,0,0.04,0.0,0.0,False,0.8451366662568922,,,,,,,,,,,,
0,17,communication,-0.2527282626446281,0.5189441927237252,-0.021698778445357,1.0787608940051538,19,0.76,25,0,0,0.76,0.0,0.0,True,0.99560022857458,,,,,,,,,,,,
0,18,communication,1.7694653864749827,0.4440501446076638,-0.0813612527727625,0.7987233746005666,0,0.0,25,0,0,0.0,0.0,0.0,False,2.572836081841882e-06,,,,,,,,,,,,
0,19,communication,-1.4277805074623344,0.5118559781768987,-0.1149010439191178,1.0485757384987295,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9999999999585324,,,,,,,,,,,,
1,0,communication,0.7097084955846482,0.2737954012764491,0.6094133780351484,0.3770224007913184,9,0.36,25,0,0,0.36,0.0,0.0,False,0.0199676352834225,,,,,,,,,,,,
1,1,communication,-0.830613638819826,0.169969516905282,0.5982634291415865,0.2047750297935577,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9913669439943048,,,,,,,,,,,,
1,2,communication,0.7050103806377809,0.3089523978946154,0.6734793711630473,0.4470783155217436,5,0.2,25,0,0,0.2,0.0,0.0,False,0.0344545506849382,,,,,,,,,,,,
1,3,communication,0.0985067537265732,0.1850137452882117,0.6633991738155245,0.2270145591027667,18,0.72,25,0,0,0.72,0.0,0.0,True,0.2715721050595087,,,,,,,,,,,,
1,4,communication,1.358107885350414,0.3388699326337024,0.6012319221333524,0.5125616718411211,0,0.0,25,0,0,0.0,0.0,0.0,False,6.864252840514062e-05,,,,,,,,,,,,
1,5,communication,1.352838775020095,0.2698080805248818,0.7915601727063262,0.3695029667252786,0,0.0,25,0,0,0.0,0.0,0.0,False,1.2027090195027694e-05,,,,,,,,,,,,
1,6,communication,-0.6843674900942175,0.4026942782828795,0.5786114081019585,0.67418453170886,25,1.0,25,0,0,1.0,0.0,0.0,True,0.999633807607018,,,,,,,,,,,,
1,7,communication,0.3214726599226475,0.3785083933497861,0.6473309019251252,0.6090321885277158,14,0.56,25,0,0,0.56,0.0,0.0,True,0.4525261601454273,,,,,,,,,,,,
1,8,communication,1.867534843223956,0.4108969880083319,0.5683209997811228,0.6974959890616608,0,0.0,25,0,0,0.0,0.0,0.0,False,1.8802555601192466e-07,,,,,,,,,,,,
1,9,communication,0.6746305465806953,0.3422971761540511,0.6606553351746252,0.5204435251660496,9,0.36,25,0,0,0.36,0.0,0.0,False,0.0650154974921961,,,,,,,,,,,,
1,10,communication,1.528883906909681,0.2724114008840114,0.6526230488472717,0.3744030640598106,0,0.0,25,0,0,0.0,0.0,0.0,False,8.183475356537764e-07,,,,,,,,,,,,
1,11,communication,2.1559987086244385,0.3656549238501209,0.6636520247671654,0.5764290409085264,0,0.0,25,0,0,0.0,0.0,0.0,False,1.3844337781382316e-10,,,,,,,,,,,,
1,12,communication,-0.0344565425081466,0.3347413030989718,0.6179740186718631,0.5031746366613407,23,0.92,25,0,0,0.92,0.0,0.0,True,0.7892441237632427,,,,,,,,,,,,
1,13,communication,1.0120274197949082,0.287614890640733,0.6040321711425805,0.4037351242496061,2,0.08,25,0,0,0.08,0.0,0.0,False,0.001464587078232,,,,,,,,,,,,
1,14,communication,-0.4744853169013419,0.3329741483894283,0.6372839119570155,0.4991922690634004,22,0.88,25,0,0,0.88,0.0,0.0,True,0.988083669208933,,,,,,,,,,,,
1,15,communication,0.4666387097257315,0.1804138296377098,0.7247760972059849,0.2201279574519415,20,0.8,25,0,0,0.8,0.0,0.0,True,0.030889952849407,,,,,,,,,,,,
1,16,communication,1.6541362919508251,0.1847074853233803,0.6620913218525923,0.2265536381094378,0,0.0,25,0,0,0.0,0.0,0.0,False,3.4025334746173302e-09,,,,,,,,,,,,
1,17,communication,2.0046874367516545,0.1001005149594123,0.6495166488367933,0.1112352175142066,1,0.04,25,0,0,0.04,0.0,0.0,False,1.1773967958612061e-14,,,,,,,,,,,,
1,18,communication,0.5443413106885528,0.2235765927862199,0.630825824453069,0.287957048575508,16,0.64,25,0,0,0.64,0.0,0.0,True,0.0336709485795557,,,,,,,,,,,,
1,19,communication,1.85320260802099,0.3704714946750819,0.6785314155823111,0.58849042027711,0,0.0,25,0,0,0.0,0.0,0.0,False,6.709046219398024e-08,,,,,,,,,,,,
2,0,communication,-1.7569881192258414,0.323148297435986,-0.3429504917923603,0.4774285064392284,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999999999525548,,,,,,,,,,,,
2,1,communication,-0.7641311816275873,0.4353940510422949,-0.2091147584444414,0.7711467650067403,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999374116813814,,,,,,,,,,,,
2,2,communication,-0.1775605797417692,0.3511500080896763,-0.4149208844403616,0.5411882753605831,4,0.16,25,0,0,0.16,0.0,0.0,True,0.9162299353267715,,,,,,,,,,,,
2,3,communication,-0.9109036544272888,0.4196904630415693,-0.2748634266192891,0.7232182763035185,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9999884511972148,,,,,,,,,,,,
2,4,communication,-0.1195027929254781,0.3835592047342814,-0.2897014795064702,0.6222158034965015,7,0.28,25,0,0,0.28,0.0,0.0,True,0.9163185564214764,,,,,,,,,,,,
2,5,communication,-0.8031768675703878,0.3727979442860278,-0.3620905210891256,0.5943825293455953,19,0.76,25,0,0,0.76,0.0,0.0,True,0.999838093097082,,,,,,,,,,,,
2,6,communication,0.9797735031078544,0.3213327814991275,-0.340369399304391,0.4734762085738113,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0039212363915421,,,,,,,,,,,,
2,7,communication,-0.8523355093681437,0.4227315895907434,-0.3451025534662288,0.7322964187336117,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9999749664331776,,,,,,,,,,,,
2,8,communication,0.5250375428876748,0.390041696044012,-0.3294563190079161,0.6394563259723336,0,0.0,25,0,0,0.0,0.0,0.0,False,0.2329407304135951,,,,,,,,,,,,
2,9,communication,-1.7994803480647013,0.4520750549337042,-0.3361313121563118,0.8250674823337452,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999999999999236,,,,,,,,,,,,
2,10,communication,-1.2314030428890026,0.307044843374425,-0.2623732337467839,0.4430948243023622,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9999981171814426,,,,,,,,,,,,
2,11,communication,0.0128780551014074,0.4461208763882704,-0.3255405700614793,0.8054480795001078,3,0.12,25,0,0,0.12,0.0,0.0,True,0.9046777000471036,,,,,,,,,,,,
2,12,communication,-0.3262343530295832,0.3226651688970861,-0.2697837083037426,0.4763746880869625,9,0.36,25,0,0,0.36,0.0,0.0,True,0.9556915780720844,,,,,,,,,,,,
2,13,communication,0.2280940406709801,0.3707922867856226,-0.3431596911319419,0.5893002882806205,0,0.0,25,0,0,0.0,0.0,0.0,False,0.5580018608532517,,,,,,,,,,,,
2,14,communication,-0.8250978588394176,0.450934228091333,-0.3390329613910405,0.8212754303073598,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999818727952764,,,,,,,,,,,,
2,15,communication,0.4989038848058872,0.3497528633334769,-0.29172158101677,0.537876821921088,0,0.0,25,0,0,0.0,0.0,0.0,False,0.1885754981370099,,,,,,,,,,,,
2,16,communication,-1.0962614667727777,0.408507791545194,-0.3422762127962213,0.6906393452119441,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999991429852262,,,,,,,,,,,,
2,17,communication,1.6390477340577996,0.3419731549141648,-0.3464156236793608,0.51969483839152,0,0.0,25,0,0,0.0,0.0,0.0,False,1.1189227418076514e-06,,,,,,,,,,,,
2,18,communication,-0.1837768353400256,0.436435914854538,-0.2393818526412863,0.7744210931076084,6,0.24,25,0,0,0.24,0.0,0.0,True,0.971763272467636,,,,,,,,,,,,
2,19,communication,-1.2293319141105017,0.3847958737797212,-0.3243021799512374,0.625476744026164,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9999998186090712,,,,,,,,,,,,
3,0,communication,0.6227198878386024,0.1365810835085792,0.0741674419498003,0.1581863460480904,1,0.04,25,0,0,0.04,0.0,0.0,False,0.0033010811780194,,,,,,,,,,,,
3,1,communication,-1.4611806082069945,0.1777397889426446,0.0509165546809732,0.2161600264155876,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9999971746558032,,,,,,,,,,,,
3,2,communication,1.85656842610766,0.0380715989423558,0.0477142636465533,0.0395784123854706,0,0.0,25,0,0,0.0,0.0,0.0,False,2.3409999221550043e-15,,,,,,,,,,,,
3,3,communication,0.9990980978734606,0.1044094907303024,0.0798994747898368,0.1165817297633517,0,0.0,25,0,0,0.0,0.0,0.0,False,1.1220138520085862e-05,,,,,,,,,,,,
3,4,communication,0.1370978312967554,0.077219724653799,0.1328871092232629,0.0836815943262641,10,0.4,25,0,0,0.4,0.0,0.0,True,0.05222868610929,,,,,,,,,,,,
3,5,communication,0.3341764973830153,0.0071772209131862,-0.0129602108453322,0.0072291058025358,1,0.04,25,0,0,0.04,0.0,0.0,False,0.000201381552597,,,,,,,,,,,,
3,6,communication,1.607012631583919,1.0,0.13485679903755,-0.1459122816024149,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0,,,,,,,,,,,,
3,7,communication,0.930620186324557,0.0659711477120256,0.0880152435008684,0.0706307386013016,0,0.0,25,0,0,0.0,0.0,0.0,False,5.702820185245747e-06,,,,,,,,,,,,
3,8,communication,1.5649643479829936,0.21962841886214,0.0895302308937439,0.2814408214890396,0,0.0,25,0,0,0.0,0.0,0.0,False,7.285411708650976e-08,,,,,,,,,,,,
3,9,communication,-1.438378815496846,0.2372413865658625,0.0075846157866633,0.3110307538812838,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999994425628532,,,,,,,,,,,,
3,10,communication,0.2809796306451474,0.0759311430466821,0.0654634773455576,0.0821704383556755,4,0.16,25,0,0,0.16,0.0,0.0,False,0.0171520280609758,,,,,,,,,,,,
3,11,communication,0.0599302444018031,1.0,0.117622756190566,-0.052860108861637,11,0.44,25,0,0,0.44,0.0,0.0,True,0.0,,,,,,,,,,,,
3,12,communication,2.625407188721095,0.1618560735693996,0.129798645504471,0.1931125054603633,0,0.0,25,0,0,0.0,0.0,0.0,False,1.811611123915708e-20,,,,,,,,,,,,
3,13,communication,-0.6293393435732257,0.0029120804133444,0.0749810278658984,0.0029205853928625,24,0.96,25,0,0,0.96,0.0,0.0,True,0.2578411081379281,,,,,,,,,,,,
3,14,communication,-1.1711441742541762,0.1491219687225395,0.0892341385613608,0.1752565740810774,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9996112465516078,,,,,,,,,,,,
3,15,communication,-1.7305836537683288,0.0118711571459634,0.0469691950278219,0.0120137745515814,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9998051104078004,,,,,,,,,,,,
3,16,communication,1.289248466257716,0.2668767924430872,0.068483534834412,0.3640272053758022,0,0.0,25,0,0,0.0,0.0,0.0,False,2.7865662251269728e-05,,,,,,,,,,,,
3,17,communication,0.2533439080872754,0.2883525766501834,0.0502508691452015,0.4051902208721145,6,0.24,25,0,0,0.24,0.0,0.0,False,0.3294225107202602,,,,,,,,,,,,
3,18,communication,1.3836501267511652,0.2076961698527156,0.0169758808895568,0.262142074731743,0,0.0,25,0,0,0.0,0.0,0.0,False,1.0991294200492507e-06,,,,,,,,,,,,
3,19,communication,0.3398146421658116,0.1269490622533563,0.1017893529330494,0.1454085400572543,2,0.08,25,0,0,0.08,0.0,0.0,False,0.0321218990214186,,,,,,,,,,,,
4,0,communication,-0.1912032330443757,0.3398398022197316,0.2056277370072197,0.5147838408956094,21,0.84,25,0,0,0.84,0.0,0.0,True,0.912648005661464,,,,,,,,,,,,
4,1,communication,0.2839733571106892,0.1339864127228706,0.2503084412666769,0.1547162939373077,9,0.36,25,0,0,0.36,0.0,0.0,True,0.0539505067153369,,,,,,,,,,,,
4,2,communication,0.6082873743407289,0.0247495116244886,0.2319145420445026,0.0253775946995056,3,0.12,25,0,0,0.12,0.0,0.0,False,4.626393691882217e-05,,,,,,,,,,,,
4,3,communication,-0.1705659009515738,0.000288871247134,0.2368712324842895,0.0002889547178437,20,0.8,25,0,0,0.8,0.0,0.0,True,0.0020372355604635,,,,,,,,,,,,
4,4,communication,2.3710073062198886,0.2874117574078682,0.213513427445856,0.4033349699433305,1,0.04,25,0,0,0.04,0.0,0.0,False,3.041552610293317e-14,,,,,,,,,,,,
4,5,communication,-0.1361703863659019,0.2323058079441152,0.3803420402974743,0.3026020130776297,22,0.88,25,0,0,0.88,0.0,0.0,True,0.6903983047442288,,,,,,,,,,,,
4,6,communication,0.2410181592415746,0.2836684743342654,0.1909305800272628,0.3960016614801833,10,0.4,25,0,0,0.4,0.0,0.0,True,0.3336668633593492,,,,,,,,,,,,
4,7,communication,-0.1340820959144991,0.3765108557586958,0.248150130958586,0.6038771632774055,21,0.84,25,0,0,0.84,0.0,0.0,True,0.917327743912964,,,,,,,,,,,,
4,8,communication,2.6162111965883925,0.1793544041794173,0.2495422402472988,0.2185528138977907,0,0.0,25,0,0,0.0,0.0,0.0,False,7.7847116710316e-20,,,,,,,,,,,,
4,9,communication,-0.8090012924673505,0.3303109607422282,0.2464962763202313,0.4932303522666545,23,0.92,25,0,0,0.92,0.0,0.0,True,0.9996083830206454,,,,,,,,,,,,
4,10,communication,-0.8545238530135958,0.2625468543419144,0.2888053706745818,0.356018353013633,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9989926466267284,,,,,,,,,,,,
4,11,communication,-0.5763494210580793,0.241809767574136,0.2414182520838937,0.3189302067377665,23,0.92,25,0,0,0.92,0.0,0.0,True,0.978653673446906,,,,,,,,,,,,
4,12,communication,0.057008177389825,0.263436731384847,0.2487600844774094,0.3576566231440602,16,0.64,25,0,0,0.64,0.0,0.0,True,0.5220539636660746,,,,,,,,,,,,
4,13,communication,1.0813021248100645,0.1854182414299001,0.3477759821774923,0.2276238566345746,0,0.0,25,0,0,0.0,0.0,0.0,False,5.197389088003406e-05,,,,,,,,,,,,
4,14,communication,1.692790999527223,0.1087693395131291,0.217165916163826,0.1220439829277299,0,0.0,25,0,0,0.0,0.0,0.0,False,3.679018308184341e-11,,,,,,,,,,,,
4,15,communication,1.185169193803829,0.2974869081323718,0.3216473710749151,0.4234610167071819,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0002409837824543,,,,,,,,,,,,
4,16,communication,0.474696157021359,0.3241677801679897,0.1743444628778607,0.4796571851051541,6,0.24,25,0,0,0.24,0.0,0.0,False,0.169072496207895,,,,,,,,,,,,
4,17,communication,-1.881876882888354,0.1999022324007947,0.25640404595858,0.2498472567929126,25,1.0,25,0,0,1.0,0.0,0.0,True,0.9999999994606024,,,,,,,,,,,,
4,18,communication,1.8275803587195043,0.359314348995189,0.2655332404624994,0.5608278387874974,0,0.0,25,0,0,0.0,0.0,0.0,False,7.420867672419979e-08,,,,,,,,,,,,
4,19,communication,0.619705149917975,0.2566507103906737,0.3190635845585471,0.345262602625959,2,0.08,25,0,0,0.08,0.0,0.0,False,0.0311687747266168,,,,,,,,,,,,
5,0,communication,-1.1799114697025477,0.6221833373737496,-0.7044440349060317,1.646786388532672,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9999999998676886,,,,,,,,,,,,
5,1,communication,-0.8933802678927532,0.6375091967138221,-0.7077410314875747,1.758690678313634,15,0.6,25,0,0,0.6,0.0,0.0,True,0.9999999754823806,,,,,,,,,,,,
5,2,communication,0.2098541527067136,0.650800959225203,-0.6058232918594615,1.8636962970494328,0,0.0,25,0,0,0.0,0.0,0.0,False,0.9683662185319676,,,,,,,,,,,,
5,3,communication,-0.8524351655263853,0.5944381658992827,-0.7383195726206979,1.465715252070933,5,0.2,25,0,0,0.2,0.0,0.0,True,0.9999997924373212,,,,,,,,,,,,
5,4,communication,-0.933910601918291,0.5660776994738124,-0.633005081738263,1.3045600532338828,14,0.56,25,0,0,0.56,0.0,0.0,True,0.9999998806502522,,,,,,,,,,,,
5,5,communication,-0.9042918770859738,0.5508117075172191,-0.7017456563978118,1.226237897859579,7,0.28,25,0,0,0.28,0.0,0.0,True,0.9999996788723928,,,,,,,,,,,,
5,6,communication,0.8820513329827133,0.5593327382910115,-0.6470109451722454,1.269285891858216,0,0.0,25,0,0,0.0,0.0,0.0,False,0.1771058344099084,,,,,,,,,,,,
5,7,communication,-0.8494517577151022,0.5638495781998606,-0.7095445434152521,1.2927869606835731,12,0.48,25,0,0,0.48,0.0,0.0,True,0.9999994469046084,,,,,,,,,,,,
5,8,communication,-2.5819051423795405,0.5831081993127711,-0.5367693007675299,1.3987039283371403,25,1.0,25,0,0,1.0,0.0,0.0,True,1.0,,,,,,,,,,,,
5,9,communication,-0.1014345049435218,0.5719012040659793,-0.7145988749959304,1.3359093963770965,0,0.0,25,0,0,0.0,0.0,0.0,True,0.9923598987572256,,,,,,,,,,,,
5,10,communication,0.5781973932089678,0.591573935473759,-0.66870613528276,1.4484235626831576,0,0.0,25,0,0,0.0,0.0,0.0,False,0.6087966538248557,,,,,,,,,,,,
5,11,communication,-0.7256102994747048,0.5570441879149649,-0.7450677397336444,1.2575615280741097,12,0.48,25,0,0,0.48,0.0,0.0,True,0.9999950419369056,,,,,,,,,,,,
5,12,communication,1.4514223610538233,0.5598682112013076,-0.6818481310771776,1.272046749291677,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0023921281648673,,,,,,,,,,,,
5,13,communication,-0.4317295555686791,0.5092738145698408,-0.6687892288182662,1.037796289846288,6,0.24,25,0,0,0.24,0.0,0.0,True,0.9992109539297296,,,,,,,,,,,,
5,14,communication,0.9422246194983448,0.5827207521287243,-0.6380550184948718,1.3964767121812034,0,0.0,25,0,0,0.0,0.0,0.0,False,0.1612123509825129,,,,,,,,,,,,
5,15,communication,0.1242872294965518,0.5658759114984749,-0.6736549116930148,1.303488856035887,0,0.0,25,0,0,0.0,0.0,0.0,False,0.949273125267909,,,,,,,,,,,,
5,16,communication,-0.4403009748670978,0.6016853427164931,-0.6746818488284995,1.510577960700637,5,0.2,25,0,0,0.2,0.0,0.0,True,0.9999046392202364,,,,,,,,,,,,
5,17,communication,-2.1565592578007124,0.5558906583060839,-0.7080018243666671,1.2516977377368663,24,0.96,25,0,0,0.96,0.0,0.0,True,1.0,,,,,,,,,,,,
5,18,communication,-0.2848034181758485,0.5637392951292238,-0.622731621730586,1.292207363246726,3,0.12,25,0,0,0.12,0.0,0.0,True,0.9986002292595736,,,,,,,,,,,,
5,19,communication,-0.0882524137455494,0.6388706995142099,-0.6983776210414677,1.7690912885074763,0,0.0,25,0,0,0.0,0.0,0.0,True,0.9972752307559548,,,,,,,,,,,,
6,0,communication,-0.8177830145050032,1.0,-0.0907489627503551,-0.290619322797908,23,0.92,25,0,0,0.92,0.0,0.0,True,0.0,,,,,,,,,,,,
6,1,communication,1.098176341453277,0.0982773517739541,-0.0604067733245643,0.1089884477974403,0,0.0,25,0,0,0.0,0.0,0.0,False,1.8781824083079928e-06,,,,,,,,,,,,
6,2,communication,0.416959868932355,0.2139743607663883,-0.0345558991959512,0.2722231312645437,1,0.04,25,0,0,0.04,0.0,0.0,False,0.0708723203340059,,,,,,,,,,,,
6,3,communication,0.4136756479396345,1.0,-0.1858813584259714,-0.1669721324127874,2,0.08,25,0,0,0.08,0.0,0.0,False,0.0,,,,,,,,,,,,
6,4,communication,0.3905216345944635,0.1692912534018884,-0.0649701598452836,0.2037913457576603,1,0.04,25,0,0,0.04,0.0,0.0,False,0.0450942332194866,,,,,,,,,,,,
6,5,communication,-1.4426577640404354,0.0659505829728924,-0.0048161620598567,0.0706071667843869,24,0.96,25,0,0,0.96,0.0,0.0,True,0.9997858862962202,,,,,,,,,,,,
6,6,communication,-0.4060538047792103,0.0329618024275057,-0.0427878117328137,0.0340853158750585,22,0.88,25,0,0,0.88,0.0,0.0,True,0.3536229801085259,,,,,,,,,,,,
6,7,communication,-0.838509712974813,1.0,-0.0490664097450586,-0.0319853419047368,23,0.92,25,0,0,0.92,0.0,0.0,True,0.0,,,,,,,,,,,,
6,8,communication,0.6110398586731064,0.2216573124803225,0.0119670862958318,0.2847811330850573,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0194828082514651,,,,,,,,,,,,
6,9,communication,-0.0911030447729206,0.0245865104273633,-0.0954763577017864,0.0252062440085132,14,0.56,25,0,0,0.56,0.0,0.0,True,0.0568868436756442,,,,,,,,,,,,
6,10,communication,1.165356890791987,0.0390125298742038,-0.1601261068607503,0.0405962940069312,0,0.0,25,0,0,0.0,0.0,0.0,False,1.726698454131123e-08,,,,,,,,,,,,
6,11,communication,-0.419502658386654,0.0954483347005439,-0.123058861035198,0.1055200475132012,19,0.76,25,0,0,0.76,0.0,0.0,True,0.6585731746912138,,,,,,,,,,,,
6,12,communication,0.0416887640847654,0.1945755705652222,-0.0262291094409904,0.2415814115568476,10,0.4,25,0,0,0.4,0.0,0.0,True,0.3625934695894279,,,,,,,,,,,,
6,13,communication,-0.5587413586593688,0.2587089965217833,0.0132974341410787,0.3489978905826362,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9811224623863232,,,,,,,,,,,,
6,14,communication,-1.5772883073853372,0.1366149627900433,-0.099129647108052,0.1582317933508749,22,0.88,25,0,0,0.88,0.0,0.0,True,0.999998056701138,,,,,,,,,,,,
6,15,communication,-2.0603767364986836,0.1059932805615906,0.0064520336145826,0.1185598253983736,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999999988361492,,,,,,,,,,,,
6,16,communication,-0.3646080224951752,0.1663120271470186,-0.1511768817028338,0.1994895363284164,20,0.8,25,0,0,0.8,0.0,0.0,True,0.7884027845021858,,,,,,,,,,,,
6,17,communication,-0.2507723252215733,0.0488372278893638,-0.0050296001788454,0.0513447638210163,16,0.64,25,0,0,0.64,0.0,0.0,True,0.25541835401688,,,,,,,,,,,,
6,18,communication,2.093025278769603,0.1156002581414412,-0.0314990463663011,0.1307104159692632,0,0.0,25,0,0,0.0,0.0,0.0,False,3.3854061845263247e-15,,,,,,,,,,,,
6,19,communication,-0.8353207972019157,1.0,-0.1330343168316099,-0.2719850135837562,22,0.88,25,0,0,0.88,0.0,0.0,True,0.0,,,,,,,,,,,,
7,0,communication,-1.0016741193324774,0.4532120482790902,-0.1500800034730274,0.8288625359294995,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9999988887934756,,,,,,,,,,,,
7,1,communication,-1.292386402390633,0.4657290701141249,-0.1722606795541222,0.871709546715575,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9999999961380264,,,,,,,,,,,,
7,2,communication,0.5575515736559986,0.4754454582967498,-0.1501984175297041,0.9063794524644831,0,0.0,25,0,0,0.0,0.0,0.0,False,0.3687087980096617,,,,,,,,,,,,
7,3,communication,-1.7581968311744227,0.3592855572297193,-0.166568483032777,0.5607576999142754,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9999999999894286,,,,,,,,,,,,
7,4,communication,-0.1895380911176158,0.4381126397443311,-0.0915795686130049,0.7797161330430746,14,0.56,25,0,0,0.56,0.0,0.0,True,0.9735914312209084,,,,,,,,,,,,
7,5,communication,1.1626074877423878,0.4020585166855808,-0.1164493967916135,0.6724044541230868,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0026913994416708,,,,,,,,,,,,
7,6,communication,1.2504572539397774,0.411320519185156,-0.2187678399559562,0.6987172690575363,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0012585761932858,,,,,,,,,,,,
7,7,communication,-0.7643512068734848,0.4694930737525682,-0.2204904476057239,0.8849895270426569,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999728461504248,,,,,,,,,,,,
7,8,communication,-0.2018048800781446,0.4987772513292353,-0.2357763045875732,0.9951209370524088,3,0.12,25,0,0,0.12,0.0,0.0,True,0.9901551450107468,,,,,,,,,,,,
7,9,communication,0.4733427410096004,0.4599747583190097,-0.2943928221685316,0.8517652932059258,0,0.0,25,0,0,0.0,0.0,0.0,False,0.4423328336320012,,,,,,,,,,,,
7,10,communication,-1.9971192540796097,0.4348719987614137,-0.1601828568076812,0.769510620263566,25,1.0,25,0,0,1.0,0.0,0.0,True,0.999999999999999,,,,,,,,,,,,
7,11,communication,1.6828097119791448,0.3582659956220984,-0.2190442902679144,0.5582780298036447,0,0.0,25,0,0,0.0,0.0,0.0,False,8.84166647532753e-07,,,,,,,,,,,,
7,12,communication,1.281787732041593,0.466443656222126,-0.1901069696322303,0.8742163066030608,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0025391367016622,,,,,,,,,,,,
