country,period,treatment,theta,theta_star,z,benefit,n_join,join_fraction,n_valid,n_api_error,n_unparseable,join_fraction_valid,api_error_rate,unparseable_rate,coup_success,theoretical_attack
2,13,communication,0.528946422616593,0.536932708386857,0.4258319214454184,1.1595133539153588,4,0.16,25,0,0,0.16,0.0,0.0,False,0.5474931044191114
2,14,communication,1.002104095159858,0.5133687640591872,0.4678960782599728,1.0549441263602453,0,0.0,25,0,0,0.0,0.0,0.0,False,0.05528895496152308
2,15,communication,0.4297637630418227,0.43136891750258916,0.34652192603788695,0.7586094583645158,3,0.12,25,0,0,0.12,0.0,0.0,False,0.43347276237091664
2,16,communication,-0.41894968510765723,0.5197809741385122,0.40764177070631585,1.0823831338336758,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9992603299235837
2,17,communication,1.2313656235808994,0.37025474154518684,0.4796237550396927,0.5879436749609988,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0006834556899145325
2,18,communication,0.9257153129913089,0.4306438419882216,0.47608514176185573,0.756369867838178,1,0.04,25,0,0,0.04,0.0,0.0,False,0.03400251671553501
2,19,communication,1.9290913263679292,0.36968663590951273,0.4858426322863809,0.5865124507441679,0,0.0,25,0,0,0.0,0.0,0.0,False,1.5947856979053466e-08
2,20,communication,0.3764416494594697,0.4427118073109008,0.3865747448222326,0.794403709101875,8,0.32,25,0,0,0.32,0.0,0.0,False,0.5306099467443024
2,21,communication,0.6154357721310123,0.44718071360194683,0.44021284732069027,0.8089093933672168,2,0.08,25,0,0,0.08,0.0,0.0,False,0.2439547187579465
2,22,communication,2.2560156026309026,0.4739512586045973,0.4780778900879756,0.9009645329582749,0,0.0,25,0,0,0.0,0.0,0.0,False,9.533898716629304e-10
2,23,communication,1.391436303248668,0.4640853724468258,0.4465654486951619,0.8659688476235492,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0007330372462168858
2,24,communication,0.08906799809997612,0.4416008476638996,0.453192311437563,0.7908336640849699,13,0.52,25,0,0,0.52,0.0,0.0,True,0.8480715966931952
2,25,communication,0.4551327308280778,0.3761407976504608,0.4707166633276667,0.6029257823461818,2,0.08,25,0,0,0.08,0.0,0.0,False,0.28131524308082156
2,26,communication,0.9144037653013999,0.40168336555628603,0.3549190659309706,0.6713558380835457,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0251114682909641
2,27,communication,0.8269810514821434,0.47407905344114876,0.39331886376766445,0.9014264530498192,0,0.0,25,0,0,0.0,0.0,0.0,False,0.10723640271657303
2,28,communication,0.22074725303244974,0.4697405794905383,0.35232319227222847,0.8858693713337933,13,0.52,25,0,0,0.52,0.0,0.0,True,0.7745921301392316
2,29,communication,-0.19501938002503816,0.5314478599702842,0.43902325552229093,1.1342341962979394,17,0.68,25,0,0,0.68,0.0,0.0,True,0.993798522223985
2,30,communication,0.5969448793397747,0.44396096222148906,0.43810840707582804,0.7984348796717643,3,0.12,25,0,0,0.12,0.0,0.0,False,0.2575617860089038
2,31,communication,1.2786542929561686,0.3864566932045729,0.40584253211070753,0.629876797488117,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0005520575528529641
2,32,communication,1.6466804225032186,0.35213361207323934,0.41045974418379705,0.5435281388807702,0,0.0,25,0,0,0.0,0.0,0.0,False,1.334844138466343e-06
2,33,communication,-1.5149618558151496,0.4002694667063663,0.4662774831221424,0.6674155216145893,14,0.56,25,0,0,0.56,0.0,0.0,True,0.9999999995646044
2,34,communication,0.7529816361121067,0.4393837425765856,0.4747387024216332,0.7837513392779367,0,0.0,25,0,0,0.0,0.0,0.0,False,0.11548612329815455
2,35,communication,0.8097983719430487,0.5185354803609192,0.4473937986512295,1.0769962462646838,0,0.0,25,0,0,0.0,0.0,0.0,False,0.177639563248301
2,36,communication,-0.7617947773775446,0.4966889029313228,0.46978201344399056,0.986842741644437,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999858446459862
2,37,communication,0.5935826142998626,0.48331357938122066,0.5238916694798137,0.9354098735600759,4,0.16,25,0,0,0.16,0.0,0.0,False,0.341122223576806
2,38,communication,0.1685234523011029,0.49363217568563583,0.40259652125922024,0.974849016826903,10,0.4,25,0,0,0.4,0.0,0.0,True,0.8571795831984979
