run_id,arm_id,model,country,period,seed,theta,z_public,sigma,benefit,cost,theta_star,n_agents,n_valid,n_join,join_fraction_valid,coup_success,theoretical_attack,message_stage_context,decision_context,decision_task,message_source_arm,message_transform,belief_timing,belief_information,api_error_rate,unparseable_rate
large_random_direct_replay_gemma4-20260508T013656Z,large_random_direct_replay_gemma4,google/gemma-4-26b-a4b-it-20260403,0,0,6160,2.2084435727029392,0.34688961589454764,0.3,1.0,1.0,0.5,10,10,0,0.0,False,6.175400126633436e-09,none,none,coordination,message_bank,direct,pre,messages_included,0.0,0.0
large_random_direct_replay_gemma4-20260508T013656Z,large_random_direct_replay_gemma4,google/gemma-4-26b-a4b-it-20260403,0,1,6160,-0.0840272131538356,0.2794351282705289,0.3,1.0,1.0,0.5,10,10,8,0.8,True,0.974218085425701,none,none,coordination,message_bank,direct,pre,messages_included,0.0,0.0
large_random_direct_replay_gemma4-20260508T013656Z,large_random_direct_replay_gemma4,google/gemma-4-26b-a4b-it-20260403,0,2,6160,-1.342985845988638,0.2888868511013317,0.3,1.0,1.0,0.5,10,10,10,1.0,True,0.9999999995958426,none,none,coordination,message_bank,direct,pre,messages_included,0.0,0.0
large_random_direct_replay_gemma4-20260508T013656Z,large_random_direct_replay_gemma4,google/gemma-4-26b-a4b-it-20260403,0,3,6160,-0.7357762720014793,0.17829596720540514,0.3,1.0,1.0,0.5,10,10,8,0.8,True,0.9999809949710043,none,none,coordination,message_bank,direct,pre,messages_included,0.0,0.0
large_random_direct_replay_gemma4-20260508T013656Z,large_random_direct_replay_gemma4,google/gemma-4-26b-a4b-it-20260403,0,4,6160,1.7405863051563712,0.2950849165449744,0.3,1.0,1.0,0.5,10,10,0,0.0,False,1.7725512240833284e-05,none,none,coordination,message_bank,direct,pre,messages_included,0.0,0.0
