arm,country,period,theta,join_valid,n_valid
A_w0_coded,8,39,1.9183,0.0,18
A_w0_coded,8,40,-0.2915,0.8261,23
A_w0_coded,8,41,1.4534,0.0,20
A_w0_coded,8,42,-0.2518,0.7895,19
A_w0_coded,8,43,-0.5511,0.85,20
A_w0_coded,8,44,-1.9279,1.0,21
A_w0_coded,8,45,-0.6919,0.95,20
A_w0_coded,8,46,0.9888,0.0,18
A_w0_coded,8,47,0.1664,0.4167,24
A_w0_coded,8,48,-0.1704,0.619,21
A_w0_coded,8,49,0.7794,0.0,17
A_w0_coded,9,0,-0.0103,0.2727,22
A_w0_coded,9,1,0.7679,0.0,23
A_w0_coded,9,2,-2.2485,1.0,23
A_w0_coded,9,3,-0.2808,0.7083,24
A_w0_coded,9,4,0.4796,0.0,25
A_w0_coded,9,5,1.4053,0.0,25
A_w0_coded,9,6,-1.1459,1.0,25
A_w0_coded,9,7,-0.6862,0.875,24
A_w0_coded,9,8,-0.5374,0.92,25
A_w0_coded,9,9,0.4602,0.0,21
A_w0_coded,9,10,-0.8148,1.0,20
A_w0_coded,9,11,-0.0818,0.15,20
A_w0_coded,9,12,-2.0592,1.0,20
A_w0_coded,9,13,-1.4223,1.0,19
A_w0_coded,9,14,0.5832,0.0,21
A_w0_coded,9,15,1.2583,0.0,18
A_w0_coded,9,16,0.6256,0.0,23
A_w0_coded,9,17,1.521,0.0,17
A_w0_coded,9,18,-0.3626,0.75,12
A_w0_coded,9,19,-0.6109,0.9048,21
A_w0_coded,9,20,-0.9962,0.913,23
A_w0_coded,9,21,-0.2228,0.7368,19
A_w0_coded,9,22,1.4499,0.0,19
A_w0_coded,9,23,-0.0522,0.2,20
A_w0_coded,9,24,-0.5891,0.8,25
A_w0_coded,9,25,-1.1439,0.96,25
A_w0_coded,9,26,-0.1361,0.45,20
A_w0_coded,9,27,0.0146,0.5417,24
A_w0_coded,9,28,-0.762,0.9167,24
A_w0_coded,9,29,1.9569,0.0,16
A_w0_coded,9,30,0.146,0.0476,21
A_w0_coded,9,31,1.2646,0.0,19
A_w0_coded,9,32,0.2376,0.1739,23
A_w0_coded,9,33,2.1532,0.0,19
A_w0_coded,9,34,2.1833,0.0,21
A_w0_coded,9,35,-0.0803,0.5,18
A_w0_coded,9,36,-1.0335,0.9524,21
A_w0_coded,9,37,-1.1382,0.9565,23
A_w0_coded,9,38,-0.6725,0.8636,22
A_w0_coded,9,39,-0.4054,0.5556,18
A_w0_coded,9,40,1.2084,0.0,22
A_w0_coded,9,41,-0.2356,0.76,25
A_w0_coded,9,42,-1.0214,1.0,24
A_w0_coded,9,43,0.3589,0.0526,19
A_w0_coded,9,44,-0.1187,0.55,20
A_w0_coded,9,45,1.4685,0.0,20
A_w0_coded,9,46,0.777,0.0,21
A_w0_coded,9,47,-0.3731,0.8333,24
A_w0_coded,9,48,-0.8483,1.0,19
A_w0_coded,9,49,-0.0534,0.4737,19
