design,treatment,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,16,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,5,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5,0.5,0.0,23,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,True,0.5,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,6,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5,0.5,0.0,25,0.52,0.5416666666666666,13,25,24,0,1,0.0,0.04,True,0.5,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,13,0.68,0.7391304347826086,17,25,23,0,2,0.0,0.08,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,11,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,7,0.68,0.7391304347826086,17,25,23,0,2,0.0,0.08,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,24,0.64,0.64,16,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,14,0.72,0.782608695652174,18,25,23,0,2,0.0,0.08,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,23,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,12,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,21,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,22,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,25,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,26,0.6,0.6521739130434783,15,25,23,0,2,0.0,0.08,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,28,0.72,0.782608695652174,18,25,23,0,2,0.0,0.08,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,29,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,20,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,1,0.6,0.625,15,25,24,0,1,0.0,0.04,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,3,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,27,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,2,0.72,0.75,18,25,24,0,1,0.0,0.04,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,6,0.52,0.5909090909090909,13,25,22,0,3,0.0,0.12,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,5,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,0,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,8,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,18,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,8,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,7,0.84,0.84,21,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,17,0.68,0.68,17,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,19,0.6,0.6521739130434783,15,25,23,0,2,0.0,0.08,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,12,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,15,0.6,0.6,15,25,25,0,0,0.0,0.0,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,10,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,9,0.64,0.6666666666666666,16,25,24,0,1,0.0,0.04,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5,0.5,0.0,29,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,True,0.5,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,14,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,19,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,13,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,16,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.5750000000000001,0.5,0.07500000000000007,10,0.72,0.75,18,25,24,0,1,0.0,0.04,True,0.4012936743170762,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,25,0.56,0.6086956521739131,14,25,23,0,2,0.0,0.08,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,18,0.68,0.7727272727272727,17,25,22,0,3,0.0,0.12,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,4,0.84,0.84,21,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,26,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,27,0.8,0.8333333333333334,20,25,24,0,1,0.0,0.04,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,22,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,11,0.84,0.84,21,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,21,0.6,0.7142857142857143,15,25,21,0,4,0.0,0.16,False,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,1,0.72,0.75,18,25,24,0,1,0.0,0.04,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,17,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,0,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,29,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,5,0.72,0.75,18,25,24,0,1,0.0,0.04,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,15,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,4,0.68,0.7727272727272727,17,25,22,0,3,0.0,0.12,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,7,0.8,0.8333333333333334,20,25,24,0,1,0.0,0.04,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,15,0.68,0.7391304347826086,17,25,23,0,2,0.0,0.08,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,11,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,3,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,12,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,16,0.76,0.8260869565217391,19,25,23,0,2,0.0,0.08,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,24,0.72,0.72,18,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,28,0.88,0.88,22,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,20,0.84,0.84,21,25,25,0,0,0.0,0.0,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,19,0.72,0.782608695652174,18,25,23,0,2,0.0,0.08,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,8,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,2,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,27,0.64,0.7272727272727273,16,25,22,0,3,0.0,0.12,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,6,0.64,0.6666666666666666,16,25,24,0,1,0.0,0.04,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,9,0.64,0.6666666666666666,16,25,24,0,1,0.0,0.04,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,21,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,10,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,24,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,26,0.72,0.72,18,25,25,0,0,0.0,0.0,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,0,0.72,0.75,18,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,20,0.76,0.8260869565217391,19,25,23,0,2,0.0,0.08,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,3,0.8,0.8333333333333334,20,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,1,0.8,0.8,20,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,25,0.72,0.72,18,25,25,0,0,0.0,0.0,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,14,0.76,0.8636363636363636,19,25,22,0,3,0.0,0.12,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,23,0.88,0.9166666666666666,22,25,24,0,1,0.0,0.04,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,18,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,10,0.64,0.6956521739130435,16,25,23,0,2,0.0,0.08,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,12,0.72,0.75,18,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,7,0.92,0.92,23,25,25,0,0,0.0,0.0,True,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,9,0.64,0.64,16,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,11,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,8,0.8,0.8333333333333334,20,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,15,0.72,0.72,18,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.6500000000000001,0.5,0.15000000000000013,23,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.3085375387259867,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,22,0.76,0.76,19,25,25,0,0,0.0,0.0,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,17,0.76,0.8260869565217391,19,25,23,0,2,0.0,0.08,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,18,0.64,0.7272727272727273,16,25,22,0,3,0.0,0.12,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,14,0.84,0.84,21,25,25,0,0,0.0,0.0,True,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,6,0.72,0.75,18,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,4,0.68,0.7083333333333334,17,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,17,0.76,0.76,19,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,16,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,28,0.72,0.72,18,25,25,0,0,0.0,0.0,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,21,0.76,0.8260869565217391,19,25,23,0,2,0.0,0.08,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,22,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,2,0.8,0.8,20,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,20,0.76,0.76,19,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,29,0.64,0.6956521739130435,16,25,23,0,2,0.0,0.08,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,24,0.72,0.782608695652174,18,25,23,0,2,0.0,0.08,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,5,0.8,0.8333333333333334,20,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,25,0.72,0.72,18,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,29,0.8,0.8333333333333334,20,25,24,0,1,0.0,0.04,True,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,28,0.76,0.7916666666666666,19,25,24,0,1,0.0,0.04,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,27,0.76,0.76,19,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,19,0.64,0.6956521739130435,16,25,23,0,2,0.0,0.08,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,23,0.76,0.76,19,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,13,0.72,0.72,18,25,25,0,0,0.0,0.0,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.7250000000000001,0.5,0.2250000000000001,13,0.72,0.782608695652174,18,25,23,0,2,0.0,0.08,False,0.22662735237686804,1.0,1.0,openai/gpt-oss-120b
flip,pure,flip,0.8,0.5,0.30000000000000004,26,0.76,0.8260869565217391,19,25,23,0,2,0.0,0.08,False,0.15865525393145702,1.0,1.0,openai/gpt-oss-120b
