country,period,treatment,theta,theta_star,z,benefit,n_agents,n_join,join_fraction,n_valid,n_api_error,n_unparseable,join_fraction_valid,api_error_rate,unparseable_rate,coup_success,theoretical_attack,direction_transform,degrade_messages,beliefs_include_messages,belief_order,second_order_order,message_stage_context,decision_context,message_bundle_mode,message_source_country,message_source_period
6,2,communication,0.493767914391922,0.18827329273446525,-0.07286382932239191,0.23194172502799845,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.02854686147015261,logistic,False,True,pre,pre,full,none,live,,
6,3,communication,-1.1097853967719007,0.31918934160209766,-0.1469125293097835,0.46883716884400817,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9999911974516149,logistic,False,True,pre,pre,full,none,live,,
6,4,communication,0.3646167694011161,0.14790745384806112,-0.0209004802176129,0.17358144313785293,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.03854594602789224,logistic,False,True,pre,pre,full,none,live,,
6,5,communication,-0.2697594372110288,0.01033614329340506,-0.11512505053675501,0.010444094955434358,25,8,0.32,25,0,0,0.32,0.0,0.0,True,0.08375255490732902,logistic,False,True,pre,pre,full,none,live,,
6,6,communication,-1.246718807743687,0.2526815635335328,-0.07135506995604832,0.33811766337290255,25,16,0.64,25,0,0,0.64,0.0,0.0,True,0.9999926094748406,logistic,False,True,pre,pre,full,none,live,,
6,7,communication,-1.931471335070416,0.30410667346156134,-0.13030135863763412,0.4370018533936374,25,22,0.88,25,0,0,0.88,0.0,0.0,True,0.9999999999980298,logistic,False,True,pre,pre,full,none,live,,
6,8,communication,-0.4206713065272364,0.23642741991929717,-0.09876565877421004,0.30963319805735934,25,11,0.44,25,0,0,0.44,0.0,0.0,True,0.929555332080646,logistic,False,True,pre,pre,full,none,live,,
6,9,communication,-0.24218397485109688,0.23391351679891054,-0.03773961676801124,0.3053356532561491,25,7,0.28,25,0,0,0.28,0.0,0.0,True,0.8053734035014415,logistic,False,True,pre,pre,full,none,live,,
6,10,communication,-0.9116655062754153,0.15162697629242122,-0.16144696676558967,0.1787267770841859,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9940454733184501,logistic,False,True,pre,pre,full,none,live,,
6,11,communication,0.00915454586124373,0.21808672541725485,-0.18124459129156462,0.2789142127477413,25,1,0.04,25,0,0,0.04,0.0,0.0,True,0.4672316868111504,logistic,False,True,pre,pre,full,none,live,,
6,12,communication,0.40081007697251214,0.3290096742027917,-0.14499574887594593,0.49033445275368615,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.24762451055093765,logistic,False,True,pre,pre,full,none,live,,
6,13,communication,0.950442499912048,1.0,-0.032825238461002146,-0.07262951183543531,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0,logistic,False,True,pre,pre,full,none,live,,
6,14,communication,-0.9294843002496764,0.1350454457876397,-0.13264586607960094,0.15613010548353487,25,17,0.68,25,0,0,0.68,0.0,0.0,True,0.9927690163316193,logistic,False,True,pre,pre,full,none,live,,
6,15,communication,-0.18687333868140027,0.1919738196221258,-0.07414899357981963,0.23758366286145466,25,6,0.24,25,0,0,0.24,0.0,0.0,True,0.6525367129210913,logistic,False,True,pre,pre,full,none,live,,
6,16,communication,-0.9874317362181178,0.2591201132433158,-0.19373428945706878,0.3497464540138267,25,17,0.68,25,0,0,0.68,0.0,0.0,True,0.9997751975820975,logistic,False,True,pre,pre,full,none,live,,
6,17,communication,0.42393696834972583,0.27380651466663564,-0.07491851249359684,0.37704347422084455,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.1352796134649485,logistic,False,True,pre,pre,full,none,live,,
6,18,communication,-0.642160698091459,0.36539694476097595,-0.14711127382336636,0.5757881903410451,25,12,0.48,25,0,0,0.48,0.0,0.0,True,0.9987127964162034,logistic,False,True,pre,pre,full,none,live,,
6,19,communication,-0.04023430610074888,0.34702212295242924,-0.05742557944571875,0.531445451906402,25,2,0.08,25,0,0,0.08,0.0,0.0,True,0.8152691356191474,logistic,False,True,pre,pre,full,none,live,,
6,20,communication,-1.13359836201811,0.2358557211785916,-0.14794863631294303,0.3086533887845995,25,16,0.64,25,0,0,0.64,0.0,0.0,True,0.9999397605754492,logistic,False,True,pre,pre,full,none,live,,
6,21,communication,0.3977302686352774,0.3120051706273206,-0.007345312795841635,0.45349929578949016,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.21889665206109565,logistic,False,True,pre,pre,full,none,live,,
6,22,communication,-0.4748707235798041,0.16041546935839085,-0.1440569824611469,0.19106529897091076,25,10,0.4,25,0,0,0.4,0.0,0.0,True,0.8696776979439198,logistic,False,True,pre,pre,full,none,live,,
6,23,communication,-0.017164445877998924,0.029094054164940986,-0.09413814542088755,0.029965883193678156,25,4,0.16,25,0,0,0.16,0.0,0.0,True,0.04092221500265847,logistic,False,True,pre,pre,full,none,live,,
6,24,communication,1.0681407139250867,0.335970196635634,-0.08897531628309145,0.5059565021530829,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0020912780518315965,logistic,False,True,pre,pre,full,none,live,,
6,25,communication,0.9339192305911985,0.1653254513390092,-0.12027339054684343,0.19807175336091065,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.00020405515262149766,logistic,False,True,pre,pre,full,none,live,,
6,26,communication,-1.4458961732689304,0.2814061685416734,-0.06571609636737702,0.391606713309218,25,23,0.92,25,0,0,0.92,0.0,0.0,True,0.9999998884638597,logistic,False,True,pre,pre,full,none,live,,
6,27,communication,-1.2123972145741284,0.3494440112961577,-0.13782170676176006,0.5371467135248182,25,23,0.92,25,0,0,0.92,0.0,0.0,True,0.9999992797418833,logistic,False,True,pre,pre,full,none,live,,
6,28,communication,1.3174126638585848,0.42705940826953664,-0.18800629202905395,0.7453816581221466,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0008115873087466119,logistic,False,True,pre,pre,full,none,live,,
6,29,communication,0.9601921782003368,0.1957906520044811,-0.07153880977626297,0.24345731928195896,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.00033111322797735153,logistic,False,True,pre,pre,full,none,live,,
6,30,communication,-0.35938894325637855,0.19986120015007866,-0.030825621410827522,0.24978316285570173,25,15,0.6,25,0,0,0.6,0.0,0.0,True,0.8466213881644973,logistic,False,True,pre,pre,full,none,live,,
6,31,communication,0.19940440209729143,0.30338192255586494,-0.12150310150173527,0.4355068184118355,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.4332497130488519,logistic,False,True,pre,pre,full,none,live,,
6,32,communication,1.0413942296463587,0.30541728293105613,-0.14480009628445611,0.43971333496445253,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0015275490503351026,logistic,False,True,pre,pre,full,none,live,,
6,33,communication,-1.0911830370834779,1.0,-0.16458531920813044,-0.02614933760756566,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.0,logistic,False,True,pre,pre,full,none,live,,
6,34,communication,-1.9717144533673265,0.3798116476755226,-0.06458093868348969,0.6124133841791475,25,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9999999999999751,logistic,False,True,pre,pre,full,none,live,,
6,35,communication,-2.199236244127945,0.1793499389208805,-0.17063117269263742,0.21854618360113573,25,24,0.96,25,0,0,0.96,0.0,0.0,True,0.999999999998815,logistic,False,True,pre,pre,full,none,live,,
6,36,communication,-0.8806327630357215,0.3467257875649004,0.007415780211137743,0.5307507643267739,25,17,0.68,25,0,0,0.68,0.0,0.0,True,0.9998909273362125,logistic,False,True,pre,pre,full,none,live,,
6,37,communication,2.544241190229987,0.13629146340895515,-0.0704633766505701,0.1577979811880538,25,0,0.0,25,0,0,0.0,0.0,0.0,False,3.6323682721909495e-20,logistic,False,True,pre,pre,full,none,live,,
6,38,communication,-1.1784143461062675,0.28310990629284977,0.015038756523063038,0.3949139607005091,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9999913873501672,logistic,False,True,pre,pre,full,none,live,,
6,39,communication,-0.48997317072576846,0.29753843106290695,-0.1510880473954015,0.4235654222523768,25,6,0.24,25,0,0,0.24,0.0,0.0,True,0.9818497431299903,logistic,False,True,pre,pre,full,none,live,,
6,40,communication,-0.1252368295430488,0.24062588495354167,-0.1748423127364186,0.31687396263015927,25,4,0.16,25,0,0,0.16,0.0,0.0,True,0.6968114280888441,logistic,False,True,pre,pre,full,none,live,,
6,41,communication,-1.2536436060629899,0.21566021819550377,-0.10833555417081138,0.2749576436112213,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9999802807975596,logistic,False,True,pre,pre,full,none,live,,
6,42,communication,0.19161302912743547,0.16108845419277631,-0.1475288318778075,0.19202078574061415,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.13747306676814863,logistic,False,True,pre,pre,full,none,live,,
6,43,communication,0.9718887072721925,0.30735549874596235,-0.14489604772598602,0.44374206131643745,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0032792205527762434,logistic,False,True,pre,pre,full,none,live,,
6,44,communication,-2.0240479725206293,0.18657952769030642,-0.0652667331802679,0.22937648367825936,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9999999999535844,logistic,False,True,pre,pre,full,none,live,,
6,45,communication,-1.4388461420991685,0.360273893974995,-0.1050816819806304,0.5631689727555264,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999999914648411,logistic,False,True,pre,pre,full,none,live,,
6,46,communication,-1.1622936868054512,0.19256564842086027,-0.054107752464929035,0.2384907801411347,25,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9998677096889447,logistic,False,True,pre,pre,full,none,live,,
6,47,communication,1.6043053850091828,0.3389113404742737,-0.2028687707828401,0.5126564124052788,25,0,0.0,25,0,0,0.0,0.0,0.0,False,1.7984015108531527e-06,logistic,False,True,pre,pre,full,none,live,,
6,48,communication,-0.2716977366584903,0.31360945060107825,-0.07780040120981613,0.4568965159495696,25,10,0.4,25,0,0,0.4,0.0,0.0,True,0.9285912254605451,logistic,False,True,pre,pre,full,none,live,,
6,49,communication,0.09795540140180033,0.20679937309534718,-0.05981636403345102,0.26071509033263235,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.3246395900960332,logistic,False,True,pre,pre,full,none,live,,
7,0,communication,1.3049332485859126,0.3914849276107014,-0.23623148236505614,0.6433446686432251,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.00044963824771333767,logistic,False,True,pre,pre,full,none,live,,
7,1,communication,0.021053719865935683,0.42749408464779926,-0.31958058803037537,0.7467068429935936,25,2,0.08,25,0,0,0.08,0.0,0.0,True,0.8794102146990732,logistic,False,True,pre,pre,full,none,live,,
7,2,communication,-0.7805249272396219,0.4287799837972867,-0.3049784977436675,0.7506389335718275,25,12,0.48,25,0,0,0.48,0.0,0.0,True,0.9999413101933768,logistic,False,True,pre,pre,full,none,live,,
7,3,communication,0.03742058823738298,0.36220669994570515,-0.30445792390502735,0.5679060910719362,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.767321349420947,logistic,False,True,pre,pre,full,none,live,,
7,4,communication,0.2000217664595827,0.35166828028329383,-0.32103603291360905,0.542420291323951,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.54960681702938,logistic,False,True,pre,pre,full,none,live,,
7,5,communication,-0.6339508645217076,0.30177980129491744,-0.2933994266021096,0.4322129349087831,25,9,0.36,25,0,0,0.36,0.0,0.0,True,0.9953362817227481,logistic,False,True,pre,pre,full,none,live,,
7,6,communication,-1.299691649512207,0.3796299590926053,-0.33606168525516017,0.6119411545685428,25,14,0.56,25,0,0,0.56,0.0,0.0,True,0.9999999392703407,logistic,False,True,pre,pre,full,none,live,,
7,7,communication,-0.2328177383023434,0.36465006346059137,-0.2550854638737831,0.5739357832421431,25,0,0.0,25,0,0,0.0,0.0,0.0,True,0.9500669037681709,logistic,False,True,pre,pre,full,none,live,,
7,8,communication,-0.5014982294574741,0.28085618555276715,-0.2508793534232298,0.3905424477142255,25,10,0.4,25,0,0,0.4,0.0,0.0,True,0.9786968054726715,logistic,False,True,pre,pre,full,none,live,,
7,9,communication,0.46834432757851746,0.3749902705712593,-0.3228108590796473,0.5999750930501525,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.26439793078105206,logistic,False,True,pre,pre,full,none,live,,
7,10,communication,-0.7099832898000147,0.40640808272276374,-0.36581407286514184,0.6846590576686566,25,12,0.48,25,0,0,0.48,0.0,0.0,True,0.999753480487008,logistic,False,True,pre,pre,full,none,live,,
7,11,communication,-1.1519747213213098,0.3086348458384667,-0.2931085716126755,0.44641365562134766,25,17,0.68,25,0,0,0.68,0.0,0.0,True,0.9999937584452115,logistic,False,True,pre,pre,full,none,live,,
7,12,communication,-0.20773295855668464,0.4068120946773489,-0.3124826675519584,0.6858064553020053,25,1,0.04,25,0,0,0.04,0.0,0.0,True,0.9650632868335888,logistic,False,True,pre,pre,full,none,live,,
7,13,communication,0.04811376488391661,0.39553204493828853,-0.2767178401688178,0.6543474168087334,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.8141067146327241,logistic,False,True,pre,pre,full,none,live,,
7,14,communication,-0.7526144891557325,0.4064351185167032,-0.3142895170387332,0.6847357908052727,25,13,0.52,25,0,0,0.52,0.0,0.0,True,0.9998565077659185,logistic,False,True,pre,pre,full,none,live,,
7,15,communication,-1.476088567512342,0.3202259622667777,-0.252503331244915,0.47107707045506575,25,16,0.64,25,0,0,0.64,0.0,0.0,True,0.9999999831124182,logistic,False,True,pre,pre,full,none,live,,
7,16,communication,-1.1883576148737443,0.3639592091771713,-0.309583029941456,0.5722262069172123,25,16,0.64,25,0,0,0.64,0.0,0.0,True,0.999999305210662,logistic,False,True,pre,pre,full,none,live,,
7,17,communication,0.6310622590076188,0.35408088156730316,-0.36469802984802935,0.548181454090521,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.09721287606496432,logistic,False,True,pre,pre,full,none,live,,
7,18,communication,-0.7413325743259457,0.3365632820464066,-0.3264699632845223,0.507302765943607,25,12,0.48,25,0,0,0.48,0.0,0.0,True,0.9992407518717928,logistic,False,True,pre,pre,full,none,live,,
7,19,communication,-0.09995496113532798,0.47198453543595753,-0.2403187742140873,0.8938839240734227,25,2,0.08,25,0,0,0.08,0.0,0.0,True,0.9668346883003214,logistic,False,True,pre,pre,full,none,live,,
7,20,communication,0.3457214330132944,0.43560867154463145,-0.2729330941422915,0.7718202771414107,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.5546868393315154,logistic,False,True,pre,pre,full,none,live,,
7,21,communication,-1.3686065190560799,0.4181613661241983,-0.3385344241805645,0.718689584668347,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999999955191449,logistic,False,True,pre,pre,full,none,live,,
7,22,communication,-1.2439560610979195,0.42278880766141835,-0.2490646011203609,0.7324681386521315,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999999586306786,logistic,False,True,pre,pre,full,none,live,,
7,23,communication,0.49761076747009897,0.25285435265184536,-0.3128937196848833,0.3384271240143093,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.06925144763926504,logistic,False,True,pre,pre,full,none,live,,
7,24,communication,0.30812423442611425,0.39053059032099185,-0.398522331904935,0.6407714384331025,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.4987040192656895,logistic,False,True,pre,pre,full,none,live,,
7,25,communication,-1.3072513093185745,0.4474639865504762,-0.2749582866810245,0.8098367810578082,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999999945782994,logistic,False,True,pre,pre,full,none,live,,
7,26,communication,-1.7525148156620411,0.34664264597736855,-0.2047072268558666,0.5305559719243037,25,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9999999999798256,logistic,False,True,pre,pre,full,none,live,,
7,27,communication,-1.289926644862791,0.32855306514781346,-0.3174738137373623,0.4893209695270136,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999996308729143,logistic,False,True,pre,pre,full,none,live,,
7,28,communication,-0.6799285307088767,0.43691996098271607,-0.3407747350325039,0.7759464564669192,25,10,0.4,25,0,0,0.4,0.0,0.0,True,0.9998174086290096,logistic,False,True,pre,pre,full,none,live,,
7,29,communication,0.9964755323675872,0.4131702122834989,-0.35610830329353804,0.7040716421217228,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.015241826067062772,logistic,False,True,pre,pre,full,none,live,,
7,30,communication,-0.03773672303000669,0.3271255449785164,-0.32268719961059117,0.4861613374341458,25,0,0.0,25,0,0,0.0,0.0,0.0,True,0.7788583416077511,logistic,False,True,pre,pre,full,none,live,,
7,31,communication,-0.34299579581083484,0.4224240344158199,-0.2637385945175847,0.731373982967878,25,6,0.24,25,0,0,0.24,0.0,0.0,True,0.9907561630746061,logistic,False,True,pre,pre,full,none,live,,
7,32,communication,-0.6678466040988508,0.24681636086907302,-0.30342574038728504,0.32769745390893784,25,11,0.44,25,0,0,0.44,0.0,0.0,True,0.9909687435026326,logistic,False,True,pre,pre,full,none,live,,
7,33,communication,-2.015773135500474,0.38462404722932775,-0.23434750241886762,0.6250228750369498,25,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9999999999999936,logistic,False,True,pre,pre,full,none,live,,
7,34,communication,-0.6794934898236702,0.28282337284874287,-0.29210107203715996,0.39435665098591344,25,11,0.44,25,0,0,0.44,0.0,0.0,True,0.995771376114178,logistic,False,True,pre,pre,full,none,live,,
7,35,communication,-1.7309647291265173,0.427777668439978,-0.2567984527380362,0.7475724816152289,25,23,0.92,25,0,0,0.92,0.0,0.0,True,0.9999999999988402,logistic,False,True,pre,pre,full,none,live,,
7,36,communication,-1.2995511655672702,0.41131865822304897,-0.34593394427986224,0.6987118990071473,25,21,0.84,25,0,0,0.84,0.0,0.0,True,0.999999978582367,logistic,False,True,pre,pre,full,none,live,,
7,37,communication,0.6649419798515086,0.39929035268248914,-0.3913533749565676,0.6646977528420488,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.12699951839309165,logistic,False,True,pre,pre,full,none,live,,
7,38,communication,-0.417022830110497,0.46169555692755637,-0.26148379400306354,0.8576848340548111,25,6,0.24,25,0,0,0.24,0.0,0.0,True,0.9976935969484516,logistic,False,True,pre,pre,full,none,live,,
7,39,communication,0.26557189205220355,0.2321755385928867,-0.2591534664138767,0.3023810131907003,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.19960801610682938,logistic,False,True,pre,pre,full,none,live,,
7,40,communication,1.059343158562029,0.44287466893497524,-0.3012816737039326,0.7949282580426866,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.013953906882066975,logistic,False,True,pre,pre,full,none,live,,
7,41,communication,-0.4411122530486368,0.3673046056403165,-0.2623758232738819,0.5805394016058002,25,8,0.32,25,0,0,0.32,0.0,0.0,True,0.9907566308207197,logistic,False,True,pre,pre,full,none,live,,
7,42,communication,-1.9286208414629473,0.44236466048162254,-0.3165311530372341,0.7932866321988977,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9999999999999957,logistic,False,True,pre,pre,full,none,live,,
7,43,communication,-1.1737421731869746,0.373373398144232,-0.30555336495701574,0.595846708452017,25,17,0.68,25,0,0,0.68,0.0,0.0,True,0.9999993313204228,logistic,False,True,pre,pre,full,none,live,,
7,44,communication,0.04032257105478981,0.41730656498558727,-0.3168967724077974,0.7161682969283245,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.8526402712433594,logistic,False,True,pre,pre,full,none,live,,
7,45,communication,-1.84624559549194,0.37744186875685803,-0.25793583222097183,0.6062757031269855,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9999999999993766,logistic,False,True,pre,pre,full,none,live,,
7,46,communication,-0.5344223446825542,0.39146957949257816,-0.2195046359413881,0.6433032208416994,25,11,0.44,25,0,0,0.44,0.0,0.0,True,0.9975291948516224,logistic,False,True,pre,pre,full,none,live,,
7,47,communication,0.11993784503545901,0.36239670058647644,-0.2657488412295932,0.5683733144414622,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.6758540394721309,logistic,False,True,pre,pre,full,none,live,,
7,48,communication,-0.35208462503479354,0.4120963170414992,-0.3910613434301389,0.7009588968174374,25,5,0.2,25,0,0,0.2,0.0,0.0,True,0.9899670687058486,logistic,False,True,pre,pre,full,none,live,,
7,49,communication,0.7557558969565854,0.3893112443632371,-0.3137242533597993,0.637495353844044,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.06647152526887841,logistic,False,True,pre,pre,full,none,live,,
8,0,communication,1.351594063939833,0.47810152452707394,0.17622483811207446,0.9160814736886042,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.001505754397478261,logistic,False,True,pre,pre,full,none,live,,
8,1,communication,-0.4583179603724244,0.4865175668646495,0.06692395715164516,0.9474862925571724,25,13,0.52,25,0,0,0.52,0.0,0.0,True,0.9990822997321582,logistic,False,True,pre,pre,full,none,live,,
8,2,communication,0.4505331335056318,0.44958369416462596,0.1288568712871792,0.816806641442584,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.4483314712010056,logistic,False,True,pre,pre,full,none,live,,
8,3,communication,-1.0988846050424432,0.4594527242820231,0.19130774668813438,0.8499769491424396,25,16,0.64,25,0,0,0.64,0.0,0.0,True,0.9999998234489438,logistic,False,True,pre,pre,full,none,live,,
8,4,communication,0.9620631080145644,0.447095519141004,0.1604319457611529,0.808630666994041,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.032188381485902556,logistic,False,True,pre,pre,full,none,live,,
8,5,communication,-1.126428507255869,0.5024303809533383,0.20240602648476902,1.0097690086384086,25,15,0.6,25,0,0,0.6,0.0,0.0,True,0.9999999726971545,logistic,False,True,pre,pre,full,none,live,,
8,6,communication,-1.0397963959945467,0.34964651994814366,0.11087570236522754,0.5376253540155799,25,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9999890801426463,logistic,False,True,pre,pre,full,none,live,,
8,7,communication,-1.2499300914328872,0.4286160016100699,0.16222080297906066,0.750136515579439,25,21,0.84,25,0,0,0.84,0.0,0.0,True,0.9999999693992597,logistic,False,True,pre,pre,full,none,live,,
8,8,communication,0.04801266279967878,0.3910609651055272,0.10105075906326487,0.6422005204072634,25,6,0.24,25,0,0,0.24,0.0,0.0,True,0.8070124152927067,logistic,False,True,pre,pre,full,none,live,,
8,9,communication,1.2199565587009817,0.40591761985285857,0.0990049379340642,0.6832682358839215,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.0015810588113842508,logistic,False,True,pre,pre,full,none,live,,
8,10,communication,-0.8259121388907966,0.5203729435558009,0.19114753758510122,1.084953270596698,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999971699831817,logistic,False,True,pre,pre,full,none,live,,
8,11,communication,0.2325813165972061,0.43228782145176614,0.14892679033021164,0.7614559591749855,25,3,0.12,25,0,0,0.12,0.0,0.0,False,0.6897478819428637,logistic,False,True,pre,pre,full,none,live,,
8,12,communication,-0.06070342541714269,0.36629639946646475,0.1384527685567885,0.57802480395893,25,5,0.2,25,0,0,0.2,0.0,0.0,True,0.860296889153128,logistic,False,True,pre,pre,full,none,live,,
8,13,communication,-1.01908607357522,0.47646394287829136,0.19476747546455014,0.9100881140790763,25,20,0.8,25,0,0,0.8,0.0,0.0,True,0.9999995806425048,logistic,False,True,pre,pre,full,none,live,,
8,14,communication,0.9184884945295685,0.42864440956468924,0.217128181809643,0.750223532840746,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.03494367705254811,logistic,False,True,pre,pre,full,none,live,,
8,15,communication,-0.58961174716895,0.465024174846667,0.06024080685035592,0.8692433433106691,25,19,0.76,25,0,0,0.76,0.0,0.0,True,0.9996956064533012,logistic,False,True,pre,pre,full,none,live,,
8,16,communication,0.5488893253074929,0.35460922679152546,0.23766462424235574,0.5494488634050851,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.15374420980920545,logistic,False,True,pre,pre,full,none,live,,
8,17,communication,0.18571177321764426,0.43488661350297636,0.16944787213372137,0.7695563826557255,25,3,0.12,25,0,0,0.12,0.0,0.0,False,0.7474977484512968,logistic,False,True,pre,pre,full,none,live,,
8,18,communication,1.4787593022658594,0.43227188729518184,0.16047706903699943,0.7614065212231885,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.00012665777343670454,logistic,False,True,pre,pre,full,none,live,,
8,19,communication,0.2601956237593839,0.5120959107341054,0.2274577917199166,1.0495831496403527,25,4,0.16,25,0,0,0.16,0.0,0.0,False,0.807847672625964,logistic,False,True,pre,pre,full,none,live,,
8,20,communication,0.9102006804382363,0.4686170404820048,0.18038474524822046,0.8818819498974453,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.060487733537540916,logistic,False,True,pre,pre,full,none,live,,
8,21,communication,-0.028879370037600105,0.5097196189070218,0.157162929034451,1.0396492263686097,25,7,0.28,25,0,0,0.28,0.0,0.0,True,0.9655973318234179,logistic,False,True,pre,pre,full,none,live,,
8,22,communication,-1.1977294330235624,0.42375030360147836,0.20331090187703113,0.7353588318568449,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999999069059916,logistic,False,True,pre,pre,full,none,live,,
8,23,communication,1.6568313753319615,0.4559639928213975,0.08442542493450302,0.8381136299893994,25,0,0.0,25,0,0,0.0,0.0,0.0,False,1.948539658286451e-05,logistic,False,True,pre,pre,full,none,live,,
8,24,communication,-1.9134236384972922,0.4584919519848177,0.1884015799245962,0.8466946219273234,25,22,0.88,25,0,0,0.88,0.0,0.0,True,0.999999999999997,logistic,False,True,pre,pre,full,none,live,,
8,25,communication,-1.1835814197073695,0.5092247386546621,0.12179677109494347,1.0375925169063123,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9999999926835157,logistic,False,True,pre,pre,full,none,live,,
8,26,communication,1.0794278190209798,0.45814516288637475,0.19343241712176054,0.8455127305439244,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.014775764125371868,logistic,False,True,pre,pre,full,none,live,,
8,27,communication,1.3406705878247644,0.48491738161024117,0.0835825324489725,0.9414361197552741,25,0,0.0,25,0,0,0.0,0.0,0.0,False,0.001924211226070045,logistic,False,True,pre,pre,full,none,live,,
8,28,communication,-0.2758813820749524,0.4287718906796982,0.26811445366829545,0.7506141306489438,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9849716561132632,logistic,False,True,pre,pre,full,none,live,,
8,29,communication,1.8053054757010694,0.41828635364122,0.15786626157555006,0.7190588638576241,25,0,0.0,25,0,0,0.0,0.0,0.0,False,6.837754978674234e-07,logistic,False,True,pre,pre,full,none,live,,
8,30,communication,0.10218200758693097,0.514352663236306,0.19795765622435024,1.0591073486861913,25,3,0.12,25,0,0,0.12,0.0,0.0,True,0.9207134358915794,logistic,False,True,pre,pre,full,none,live,,
8,31,communication,0.10831813970056825,0.3759042446552898,0.1663078246954997,0.602318220298846,25,4,0.16,25,0,0,0.16,0.0,0.0,True,0.7175903556574297,logistic,False,True,pre,pre,full,none,live,,
8,32,communication,-0.41442469830709894,0.4775543192923565,0.2864930690756765,0.9140745859847431,25,18,0.72,25,0,0,0.72,0.0,0.0,True,0.9982327551196104,logistic,False,True,pre,pre,full,none,live,,
8,33,communication,-0.7084342097222027,0.4711972093797649,0.1637137227409442,0.8910641504502946,25,14,0.56,25,0,0,0.56,0.0,0.0,True,0.9999432702842305,logistic,False,True,pre,pre,full,none,live,,
8,34,communication,1.117664477116863,0.49595128416198564,0.0730725876479566,0.9839352201055286,25,1,0.04,25,0,0,0.04,0.0,0.0,False,0.018647220273581688,logistic,False,True,pre,pre,full,none,live,,
8,35,communication,0.2595543569399271,0.4314020843855449,0.10066808419037926,0.7587120398064604,25,2,0.08,25,0,0,0.08,0.0,0.0,False,0.655429134148283,logistic,False,True,pre,pre,full,none,live,,
