design,signal_mode,theta,theta_star,theta_relative,rep,join_fraction,join_fraction_valid,n_join,n_agents,n_valid,n_api_error,n_unparseable,api_error_rate,unparseable_rate,coup_success,theoretical_attack,benefit,cost,model,treatment
flip,flip,0.425,0.5,-0.0749999999999999,29,0.68,0.8095238095238095,17,25,21,4,0,0.16,0.0,True,0.5987063256829237,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,0,0.84,0.9130434782608696,21,25,23,2,0,0.08,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,1,0.56,0.6363636363636364,14,25,22,3,0,0.12,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,2,0.88,0.88,22,25,25,0,0,0.0,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,3,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,4,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,5,0.64,0.8,16,25,20,5,0,0.2,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,6,0.72,0.782608695652174,18,25,23,2,0,0.08,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,7,0.88,0.88,22,25,25,0,0,0.0,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,8,0.72,0.8181818181818182,18,25,22,3,0,0.12,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,9,0.8,0.9090909090909092,20,25,22,3,0,0.12,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,10,0.8,0.8695652173913043,20,25,23,2,0,0.08,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,11,0.84,0.875,21,25,24,1,0,0.04,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,12,0.76,0.8260869565217391,19,25,23,2,0,0.08,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,13,0.76,0.8260869565217391,19,25,23,2,0,0.08,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,14,0.8,0.9090909090909092,20,25,22,3,0,0.12,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,15,0.72,0.8181818181818182,18,25,22,3,0,0.12,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,16,0.68,0.7083333333333334,17,25,24,1,0,0.04,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,17,0.76,0.7916666666666666,19,25,24,1,0,0.04,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,18,0.68,0.7083333333333334,17,25,24,1,0,0.04,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,19,0.8,0.8,20,25,25,0,0,0.0,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,20,0.84,0.875,21,25,24,1,0,0.04,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,21,0.76,0.8636363636363636,19,25,22,3,0,0.12,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,22,0.72,0.8181818181818182,18,25,22,3,0,0.12,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
flip,flip,0.5,0.5,0.0,23,0.8,0.8695652173913043,20,25,23,2,0,0.08,0.0,True,0.5,1.0,1.0,allenai/olmo-3-7b-instruct,
